,VR1:VRF Heat Pump Part Load Ratio [](Hourly),VR2:VRF Heat Pump Part Load Ratio [](Hourly),VR3:VRF Heat Pump Part Load Ratio [](Hourly),VR4:VRF Heat Pump Part Load Ratio [](Hourly),VR5:VRF Heat Pump Part Load Ratio [](Hourly)
2013-06-02 14:00:00,0.40459818049686797,0.41433835308123795,0.5116733672816489,0.457221993601873,0.46186879793823704
2013-06-02 15:00:00,0.364455667487085,0.3757750791308379,0.4667871235816479,0.42299743633446,0.4172093785979071
2013-06-02 16:00:00,0.326208832293017,0.342154610885966,0.425959802093757,0.392781367603091,0.378644469710164
2013-06-02 17:00:00,0.293390939113636,0.312735009619533,0.391993576449341,0.338060982950724,0.345059997193643
2013-06-02 18:00:00,0.278758103607339,0.275802964926862,0.329116538839899,0.27047219181778,0.289594530604948
2013-06-02 19:00:00,0.25,0.25,0.25,0.287189411588116,0.25
2013-06-02 20:00:00,0.25,0.25,0.25,0.353378454412818,0.25
2013-06-02 21:00:00,0.25,0.25,0.25,0.25649457086454297,0.25
2013-06-02 22:00:00,0.25,0.25,0.25,0.0,0.25
2013-06-02 23:00:00,0.0,0.0,0.125,0.0,0.0
2013-06-03 00:00:00,0.0,0.166666666666667,0.25,0.0,0.25
2013-06-03 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-03 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-03 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-03 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-03 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-03 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-03 07:00:00,0.225,0.17638888888888898,0.25,0.25,0.225
2013-06-03 08:00:00,0.54004725262965,0.467406074551586,0.501223410970825,0.6012220971968071,0.530910956857226
2013-06-03 09:00:00,0.7240982575198109,0.656970675784963,0.593930976919836,0.785631346559425,0.756651419842638
2013-06-03 10:00:00,0.46721370386172706,0.423995328679442,0.40337041081630104,0.597371257193598,0.47560788247987
2013-06-03 11:00:00,0.40786388378802596,0.417284875500258,0.40115460883126797,0.575572403704353,0.463519225107546
2013-06-03 12:00:00,0.40384040509888103,0.39310936849258793,0.43571806572623106,0.595414772460515,0.42087560701510796
2013-06-03 13:00:00,0.36029704897460707,0.336293908957279,0.395083967843136,0.6121408504814859,0.35976731245944893
2013-06-03 14:00:00,0.364076068939772,0.345994241525141,0.415261217686414,0.6246141979410121,0.36981330883782
2013-06-03 15:00:00,0.35599856705836697,0.339057169867272,0.41871979298469103,0.653442602017083,0.358941249908161
2013-06-03 16:00:00,0.314753813921906,0.29889372335419395,0.40101115430268197,0.6539254096570359,0.308569357624979
2013-06-03 17:00:00,0.271846259398838,0.34303984163263,0.334684652424878,0.5166420467894529,0.33677312514651797
2013-06-03 18:00:00,0.334909056757976,0.332416572257247,0.32957265962362103,0.415111828763498,0.34039072594454306
2013-06-03 19:00:00,0.271056437087885,0.25,0.339344796851485,0.293409792757424,0.25098995514042
2013-06-03 20:00:00,0.0,0.0,0.0,0.326249548033825,0.0
2013-06-03 21:00:00,0.0,0.0,0.0,0.265634338828994,0.0
2013-06-03 22:00:00,0.0,0.0,0.0,0.25,0.0
2013-06-03 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-04 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-04 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-04 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-04 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-04 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-04 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-04 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-04 07:00:00,0.25,0.25,0.25,0.0,0.25
2013-06-04 08:00:00,0.27742906431202696,0.29242280438328,0.30230968769155203,0.0,0.269245668672254
2013-06-04 09:00:00,0.25,0.25,0.25,0.32232609153805697,0.25
2013-06-04 10:00:00,0.25,0.25,0.25,0.25,0.25
2013-06-04 11:00:00,0.25,0.25,0.25,0.25211611866121103,0.25
2013-06-04 12:00:00,0.25,0.25,0.256677535492037,0.322820563343367,0.25
2013-06-04 13:00:00,0.268706010284768,0.25,0.323460228153632,0.46033185706674895,0.263618020236499
2013-06-04 14:00:00,0.32400339612629,0.282130727030906,0.36904102758991,0.498043653371209,0.313032631850765
2013-06-04 15:00:00,0.320976361831031,0.274693877112749,0.3733901110739029,0.527817560021256,0.297707610585565
2013-06-04 16:00:00,0.27806470815719897,0.333956026061834,0.33378359855585105,0.492768442815014,0.30635913096165
2013-06-04 17:00:00,0.376616294589221,0.29457867553742306,0.282061836015555,0.391405739736683,0.348087749813543
2013-06-04 18:00:00,0.290153419900902,0.25,0.328251708190603,0.27314537771188396,0.255121558892263
2013-06-04 19:00:00,0.0,0.0,0.0,0.32145029163970196,0.0
2013-06-04 20:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-04 21:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-04 22:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-04 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-05 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-05 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-05 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-05 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-05 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-05 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-05 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-05 07:00:00,0.25,0.25,0.25,0.252851297704016,0.25
2013-06-05 08:00:00,0.397966533876294,0.377994369698674,0.423761955695722,0.463829870909724,0.362757061012728
2013-06-05 09:00:00,0.524205009599041,0.5207707382794421,0.567673580851974,0.50170051967939,0.5846509792782989
2013-06-05 10:00:00,0.621928587686374,0.639290455643758,0.626498195802239,0.69082895573338,0.722198064920367
2013-06-05 11:00:00,0.59758614342374,0.644392211711198,0.64569746099436,0.615630629259425,0.7186266894498371
2013-06-05 12:00:00,0.574559976177187,0.578101280912437,0.6572674905271829,0.646826671029496,0.631866956777334
2013-06-05 13:00:00,0.520196869316327,0.504775110839322,0.6071132126584189,0.675579630310714,0.540958228548394
2013-06-05 14:00:00,0.582426013160413,0.586785927865802,0.704967230259182,0.6646993804648629,0.637400630460572
2013-06-05 15:00:00,0.5585665571412339,0.563450321737817,0.689536032876095,0.685978149436801,0.609250581250327
2013-06-05 16:00:00,0.5339492739954199,0.538329005894309,0.701110722983129,0.7548795015436109,0.5756546734991129
2013-06-05 17:00:00,0.482468398612741,0.45808764062873,0.6263703533188829,0.56086632934148,0.49276075581009204
2013-06-05 18:00:00,0.314939438814109,0.263463860518375,0.38403459867536,0.43955468345765203,0.265801446208684
2013-06-05 19:00:00,0.309642878249677,0.30341487039944803,0.33036028835318,0.361030467780852,0.30870838650032695
2013-06-05 20:00:00,0.25,0.25,0.279534890393028,0.29867273732422,0.25
2013-06-05 21:00:00,0.25,0.25,0.25,0.340372565448905,0.25
2013-06-05 22:00:00,0.25,0.25,0.25,0.0,0.25
2013-06-05 23:00:00,0.041666666666666664,0.08333333333333333,0.10416666666666699,0.0,0.08333333333333333
2013-06-06 00:00:00,0.25,0.25,0.25,0.0,0.25
2013-06-06 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-06 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-06 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-06 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-06 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-06 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-06 07:00:00,0.396371382599765,0.330675413058565,0.294883940660102,0.35881295247691997,0.36728860094040605
2013-06-06 08:00:00,1.0006370183528,0.970160634654694,0.964490778236634,0.996324301786469,1.0
2013-06-06 09:00:00,1.00076621909743,1.00164655343439,0.945094144254874,0.9965837908258149,1.0
2013-06-06 10:00:00,0.9717352437061909,0.9441331051091469,0.7969477324256441,0.9998568300934191,1.0
2013-06-06 11:00:00,0.7310057863282521,0.781345693448372,0.7065301461242349,0.780998866003762,0.9018319341900541
2013-06-06 12:00:00,0.613660694633308,0.63393274945177,0.68121399010889,0.723272795576484,0.675464328012162
2013-06-06 13:00:00,0.511277010406424,0.5237561397192341,0.59219425850063,0.7133232308952908,0.547008653949824
2013-06-06 14:00:00,0.5365060463656861,0.572656846557054,0.6527329827360799,0.655463780886888,0.610042584322147
2013-06-06 15:00:00,0.516721252148577,0.547552378515324,0.642592897622165,0.645022623943205,0.578952769422115
2013-06-06 16:00:00,0.4792046033469679,0.507273191028519,0.61136518245746,0.6136524155225911,0.533608156662464
2013-06-06 17:00:00,0.409824954949583,0.441391190111782,0.538858953722543,0.51100174265637,0.463133014869298
2013-06-06 18:00:00,0.35450276226458705,0.36228038313140504,0.306980322717623,0.40430666333825105,0.35836593812939704
2013-06-06 19:00:00,0.25057177952593496,0.250215044526305,0.36211361632859207,0.376167313020818,0.250828914251002
2013-06-06 20:00:00,0.25,0.25,0.297833992095307,0.33916361800828004,0.25
2013-06-06 21:00:00,0.25,0.25,0.259891181123165,0.28372355747317196,0.25
2013-06-06 22:00:00,0.25,0.25,0.25071998466519896,0.0,0.25
2013-06-06 23:00:00,0.10416666666666699,0.08333333333333333,0.11805555555555601,0.0,0.08333333333333333
2013-06-07 00:00:00,0.25,0.25,0.25,0.0,0.25
2013-06-07 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-07 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-07 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-07 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-07 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-07 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-07 07:00:00,0.264600949798963,0.26021693022397,0.265598371922119,0.269264831513005,0.265625
2013-06-07 08:00:00,0.770507790624532,0.672105792423419,0.708569750376447,0.827771637861366,0.74368789475805
2013-06-07 09:00:00,0.871356636589106,0.811893178296178,0.81279631799687,0.8528109407866159,0.9094067340976791
2013-06-07 10:00:00,0.822833591274016,0.809455375912573,0.7638910397352441,0.9057234318999159,0.8992392676102952
2013-06-07 11:00:00,0.6779443051059301,0.7251865892524592,0.7128264579594978,0.717993251064021,0.792716289379292
2013-06-07 12:00:00,0.637458665577916,0.6347942204417281,0.72844699274794,0.718452050418777,0.670288345777653
2013-06-07 13:00:00,0.54869216781206,0.5222440667939311,0.656786728505376,0.713469911616189,0.5364041739120671
2013-06-07 14:00:00,0.62832466434137,0.623917011806927,0.7723181871390441,0.739954465610597,0.663866664798322
2013-06-07 15:00:00,0.593692786134731,0.59618940006687,0.743785058254271,0.752912928728422,0.6301534905951729
2013-06-07 16:00:00,0.515776109273565,0.529777405661394,0.6776168627189051,0.7225535724144241,0.560111571921929
2013-06-07 17:00:00,0.47785065779031105,0.470768364980525,0.6227501919610989,0.573454534764991,0.49801533350308097
2013-06-07 18:00:00,0.326427466280058,0.281576684818925,0.404445966411323,0.47277855216380393,0.280445043091333
2013-06-07 19:00:00,0.344198880468634,0.333365633550065,0.29028811564106105,0.416442136697435,0.33639934193062
2013-06-07 20:00:00,0.258361583335897,0.25646549434703103,0.27139916916382195,0.372486061089864,0.253864727661062
2013-06-07 21:00:00,0.25,0.25,0.35692595139367295,0.324467334094887,0.25
2013-06-07 22:00:00,0.25,0.25,0.299373268353195,0.0,0.25
2013-06-07 23:00:00,0.16111111111111098,0.11805555555555601,0.152777777777778,0.0,0.10416666666666699
2013-06-08 00:00:00,0.25,0.25,0.25,0.0,0.25
2013-06-08 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-08 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-08 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-08 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-08 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-08 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-08 07:00:00,0.25729980970946903,0.25925925925925897,0.26524177782583197,0.264052871382244,0.25925925925925897
2013-06-08 08:00:00,0.385393569554274,0.318975129419644,0.368421078370964,0.358443188458699,0.308075555381177
2013-06-08 09:00:00,0.34045544644234194,0.41420805025204294,0.5313560364926739,0.386796597465481,0.450995741746146
2013-06-08 10:00:00,0.416122309095586,0.410583029631976,0.530370122778677,0.481195504309849,0.451034629121523
2013-06-08 11:00:00,0.451932224024359,0.44503204391000206,0.5679361010304871,0.501990726569715,0.48807543018059796
2013-06-08 12:00:00,0.495756979633938,0.487099338185127,0.61579795031414,0.5801999116932111,0.5329730665134721
2013-06-08 13:00:00,0.417734345225886,0.39322810184600204,0.520944787916195,0.5679421102197479,0.415306345957853
2013-06-08 14:00:00,0.47964366765588895,0.472921370093373,0.604563440977278,0.5406832532089401,0.511388920715505
2013-06-08 15:00:00,0.43846314447236895,0.43480499432033703,0.560003374976581,0.506090505908621,0.468735342733989
2013-06-08 16:00:00,0.392449208389545,0.39673732908607,0.505938986735922,0.474135394767209,0.43238526513568
2013-06-08 17:00:00,0.36471434551034004,0.373202320499985,0.47759495918820294,0.42163227628946504,0.39895632678801096
2013-06-08 18:00:00,0.34448569437066195,0.32755819673147196,0.41426538422772297,0.38005398167634596,0.34119282132305195
2013-06-08 19:00:00,0.255320778341077,0.25,0.318810990182079,0.36954573940629104,0.25
2013-06-08 20:00:00,0.25,0.25,0.294138841933183,0.33114211438280394,0.25
2013-06-08 21:00:00,0.25,0.25,0.253851082381196,0.35067337517858604,0.25
2013-06-08 22:00:00,0.25,0.25,0.25,0.0,0.25
2013-06-08 23:00:00,0.11805555555555601,0.08333333333333333,0.11805555555555601,0.0,0.08333333333333333
2013-06-09 00:00:00,0.25,0.25,0.25,0.0,0.25
2013-06-09 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-09 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-09 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-09 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-09 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-09 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-09 07:00:00,0.247001831394327,0.247823273725042,0.26778736823298604,0.260033759203876,0.245501855117374
2013-06-09 08:00:00,0.300868947157437,0.31351133491876004,0.40284506846619,0.37378165803167895,0.29832466783760103
2013-06-09 09:00:00,0.331298952342771,0.340340569807245,0.40101348015193106,0.34031331652904695,0.366040934961141
2013-06-09 10:00:00,0.322551633765697,0.324922110757966,0.42692317668321705,0.30736802981803396,0.35464742945990396
2013-06-09 11:00:00,0.36653228203774296,0.36228115021595003,0.47809850849998,0.39192307421921097,0.39238007818590903
2013-06-09 12:00:00,0.349180407897833,0.34988353737661,0.45587341002613,0.403965944626285,0.384744409636705
2013-06-09 13:00:00,0.39324536536689403,0.38598904350367097,0.351583926737111,0.386060043836757,0.415563047703494
2013-06-09 14:00:00,0.282121721179118,0.370973702935628,0.46349539366552295,0.39232369099075304,0.305950810137842
2013-06-09 15:00:00,0.327448202224826,0.40790770467477905,0.43132699773857197,0.37400891501598105,0.36368958701359294
2013-06-09 16:00:00,0.321089997484534,0.378416164799466,0.425010018689454,0.37908047804528794,0.35360411292739796
2013-06-09 17:00:00,0.311454849821598,0.36761725938535206,0.415798024126665,0.350773756690312,0.343113640416865
2013-06-09 18:00:00,0.27403522253317103,0.25,0.32472178082880104,0.2826561321614,0.275746117625409
2013-06-09 19:00:00,0.25,0.25,0.25,0.373364293996765,0.25
2013-06-09 20:00:00,0.25,0.25,0.25,0.30183528975102397,0.25
2013-06-09 21:00:00,0.25,0.25,0.25,0.25441499457713296,0.25
2013-06-09 22:00:00,0.25,0.25,0.25,0.0,0.25
2013-06-09 23:00:00,0.0,0.0,0.125,0.0,0.0
2013-06-10 00:00:00,0.125,0.08333333333333333,0.25,0.0,0.166666666666667
2013-06-10 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-10 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-10 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-10 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-10 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-10 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-10 07:00:00,0.29395056602261,0.256944791925414,0.25,0.262019165050754,0.269572536314706
2013-06-10 08:00:00,0.8747319770917981,0.763879383009364,0.698613052864254,0.8799854919139158,0.883943087750457
2013-06-10 09:00:00,0.8734567078533509,0.7449811506694141,0.61200869774415,0.908239649926526,0.862467194418146
2013-06-10 10:00:00,0.6973948271717851,0.676845035915869,0.470631071118949,0.8412634107634559,0.7690368414755091
2013-06-10 11:00:00,0.385020537575769,0.516837936090044,0.3549062851402679,0.558538727154395,0.572473383501016
2013-06-10 12:00:00,0.337911609650155,0.373963781255323,0.382104268027801,0.570968632237125,0.3776971407133621
2013-06-10 13:00:00,0.301939280982459,0.285246302199266,0.34823228071240403,0.55382620211605,0.286481441848716
2013-06-10 14:00:00,0.30520693070641103,0.300839876032567,0.368747559964062,0.57568826479171,0.30163264819909497
2013-06-10 15:00:00,0.31563655874336893,0.309794306417274,0.392934511053178,0.639786656117731,0.30994961999163395
2013-06-10 16:00:00,0.296417970557205,0.290215734311795,0.39571541658006804,0.676438029620634,0.293694460956183
2013-06-10 17:00:00,0.296863454692851,0.261658608047252,0.38070412351084204,0.581876031731275,0.26692241697221303
2013-06-10 18:00:00,0.326542022392226,0.324615090497647,0.3721848745297439,0.47665004878494704,0.349653202543438
2013-06-10 19:00:00,0.28083303151332,0.267738910705082,0.35419055959229295,0.34371003104090003,0.262462530180738
2013-06-10 20:00:00,0.0,0.0,0.0,0.323815903312089,0.0
2013-06-10 21:00:00,0.0,0.0,0.0,0.359670015373865,0.0
2013-06-10 22:00:00,0.0,0.0,0.0,0.274377125127078,0.0
2013-06-10 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-11 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-11 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-11 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-11 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-11 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-11 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-11 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-11 07:00:00,0.350733259746428,0.355221686863708,0.292235487726004,0.0,0.291517167954378
2013-06-11 08:00:00,0.8753451503076429,0.743078478666805,0.7525071485241022,0.0,0.831619714380719
2013-06-11 09:00:00,0.8131658479554049,0.6834212916826681,0.588038263392923,0.9955711235010458,0.799703090796352
2013-06-11 10:00:00,0.66603235496396,0.6419062093904689,0.48698586155866397,0.912535841582826,0.7262066652059879
2013-06-11 11:00:00,0.37607337667018303,0.491542801167838,0.3921430800363279,0.589843341102101,0.530058954419704
2013-06-11 12:00:00,0.356925962771761,0.345022460044737,0.3852639998225871,0.5222034705710721,0.342999092987429
2013-06-11 13:00:00,0.320224594361968,0.302419531929164,0.37283165747500396,0.539082116136438,0.298817443279243
2013-06-11 14:00:00,0.31205876768916396,0.297535448697585,0.375531791570495,0.538856145355651,0.29628092113695303
2013-06-11 15:00:00,0.307302003474339,0.289939624125511,0.379655256199184,0.579846172652996,0.288531853187414
2013-06-11 16:00:00,0.283466029874477,0.265949624210495,0.37194878359681105,0.597484558539258,0.266980942000447
2013-06-11 17:00:00,0.270809341469508,0.35572458882045893,0.34455689120595,0.494387062522961,0.355698702537508
2013-06-11 18:00:00,0.32807375139723605,0.26296581043325,0.33544199569594296,0.333513529054782,0.26947259965130604
2013-06-11 19:00:00,0.0,0.0,0.0,0.318261948031142,0.0
2013-06-11 20:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-11 21:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-11 22:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-11 23:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-12 00:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-12 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-12 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-12 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-12 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-12 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-12 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-12 07:00:00,0.41579918076738,0.393102664230629,0.336475253022898,0.399170647952025,0.32214084836636403
2013-06-12 08:00:00,0.998335774038412,0.906138223364052,0.913160428096703,0.9961367685929591,0.98570723474591
2013-06-12 09:00:00,0.998501236383093,0.950019289629006,0.856488605482019,0.9968686549414492,1.0
2013-06-12 10:00:00,0.7969951906752092,0.8226547441697329,0.637730566222823,0.9149620570156459,0.9553581536336591
2013-06-12 11:00:00,0.47225590273700796,0.6774840876567041,0.539552053015918,0.588283103612011,0.753810843241313
2013-06-12 12:00:00,0.500265143846368,0.526222773630171,0.56628388789346,0.5961123996709721,0.5537695631349561
2013-06-12 13:00:00,0.419647700524386,0.421861553094155,0.5159372909161121,0.602151172545353,0.425050524634403
2013-06-12 14:00:00,0.49986438763581204,0.518633703909269,0.634387797129287,0.6316821011839371,0.545309632256984
2013-06-12 15:00:00,0.473218809294307,0.49191848387612996,0.615566876902721,0.667179964614949,0.5159712382677151
2013-06-12 16:00:00,0.432308654834578,0.456136740480082,0.5938427671388721,0.692223221620281,0.483963269474305
2013-06-12 17:00:00,0.417561291903885,0.41821510219476,0.559232054531828,0.5553750150133,0.44919143690876595
2013-06-12 18:00:00,0.30241490095440304,0.355086874164349,0.341325364358926,0.43950422809360207,0.371930172888424
2013-06-12 19:00:00,0.266410619101386,0.25,0.327462679308835,0.36858070911577395,0.25
2013-06-12 20:00:00,0.25,0.25,0.255509240862631,0.32682645109680897,0.25
2013-06-12 21:00:00,0.25,0.25,0.25,0.34925235179020697,0.25
2013-06-12 22:00:00,0.25,0.25,0.25,0.0,0.25
2013-06-12 23:00:00,0.0,0.041666666666666664,0.10416666666666699,0.0,0.0625
2013-06-13 00:00:00,0.25,0.25,0.25,0.0,0.25
2013-06-13 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-13 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-13 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-13 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-13 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-13 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-13 07:00:00,0.331785587247109,0.283569447739913,0.266660624044036,0.305736888846813,0.306397915600368
2013-06-13 08:00:00,0.951163791586953,0.842289952932967,0.839548182613484,0.987993122416215,0.9491561979586701
2013-06-13 09:00:00,0.992833699775313,0.8987828238976121,0.821666351982624,0.9815929861942281,1.0
2013-06-13 10:00:00,0.813245442945327,0.833952192830088,0.6786607428140339,0.937442169482332,0.9606673691668091
2013-06-13 11:00:00,0.54129858053834,0.7141536176992929,0.6121528308273511,0.653562862172424,0.7917243421784459
2013-06-13 12:00:00,0.532490228288435,0.548576357784398,0.602595174778742,0.626097138529095,0.579762715369073
2013-06-13 13:00:00,0.425986216835924,0.42538624189059004,0.522180627312816,0.603958061015896,0.433094790249979
2013-06-13 14:00:00,0.513934650987559,0.5310014385654289,0.6502957843975771,0.6381060790695451,0.560658301650819
2013-06-13 15:00:00,0.498717358560711,0.513477559354128,0.6468818024382379,0.684736258559816,0.539602930124478
2013-06-13 16:00:00,0.45823283459393704,0.47861057256578793,0.6264749913304339,0.7084236755119759,0.507225180523384
2013-06-13 17:00:00,0.44718244193461404,0.441756491867442,0.599311163752719,0.57955706100339,0.471254613253536
2013-06-13 18:00:00,0.327710733842701,0.36561015720283896,0.33523495641489004,0.416009549021541,0.36167098298420797
2013-06-13 19:00:00,0.25617037157290196,0.25,0.304919575607282,0.32099348455416105,0.25
2013-06-13 20:00:00,0.25,0.25,0.25,0.29940028325975204,0.25
2013-06-13 21:00:00,0.25,0.25,0.25,0.339547361462158,0.25
2013-06-13 22:00:00,0.25,0.25,0.25,0.0,0.25
2013-06-13 23:00:00,0.0,0.041666666666666664,0.10416666666666699,0.0,0.041666666666666664
2013-06-14 00:00:00,0.208333333333333,0.25,0.25,0.0,0.25
2013-06-14 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-14 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-14 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-14 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-14 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-14 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-14 07:00:00,0.348866262985034,0.29209157428022303,0.272398544413113,0.31882494841932,0.323281829356536
2013-06-14 08:00:00,0.9995221464151071,0.9089007693702729,0.9040196809588391,0.9965185024948691,1.0
2013-06-14 09:00:00,0.9988805726059179,1.00110075328674,0.9372656523299209,0.996423139311575,1.0
2013-06-14 10:00:00,0.925468888086037,0.9435862780820541,0.773692599636932,0.9997362104345309,1.0
2013-06-14 11:00:00,0.6034090864157851,0.769742882592965,0.6538122562031949,0.7343830529874921,0.9033759254575608
2013-06-14 12:00:00,0.5374156270564421,0.55416679984261,0.6010698172544471,0.632743588674589,0.5912965438348879
2013-06-14 13:00:00,0.38762436323107,0.397597462909901,0.47708099509525104,0.561284912313028,0.40554192042624704
2013-06-14 14:00:00,0.40012402877133296,0.443280047164655,0.5209794482673,0.509912487888627,0.472513286972471
2013-06-14 15:00:00,0.37539196976670797,0.41451828675752506,0.500205941874319,0.553213523482046,0.449117800161014
2013-06-14 16:00:00,0.378374673282389,0.416551027220525,0.5292666706746939,0.6260375646432379,0.44917892024591205
2013-06-14 17:00:00,0.37055648112437106,0.38236220993333003,0.504262555040374,0.49849950628467404,0.41678363982549493
2013-06-14 18:00:00,0.35007275177355396,0.33460267192660703,0.306772743547228,0.40353286875292504,0.355393567185938
2013-06-14 19:00:00,0.25,0.25,0.30455567863058897,0.345200330605769,0.25
2013-06-14 20:00:00,0.25,0.25,0.25,0.308722457602893,0.25
2013-06-14 21:00:00,0.25,0.25,0.25,0.34181855578986803,0.25
2013-06-14 22:00:00,0.25,0.25,0.25,0.0,0.25
2013-06-14 23:00:00,0.0,0.0,0.10416666666666699,0.0,0.041666666666666664
2013-06-15 00:00:00,0.166666666666667,0.25,0.25,0.0,0.25
2013-06-15 01:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-15 02:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-15 03:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-15 04:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-15 05:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-15 06:00:00,0.0,0.0,0.0,0.0,0.0
2013-06-15 07:00:00,0.25,0.25,0.25,0.263905796365067,0.242893647709429
2013-06-15 08:00:00,0.296457264230216,0.31279202898441805,0.396372196866927,0.327750732435491,0.302947660475492
2013-06-15 09:00:00,0.36939136809409795,0.388730691610511,0.42115693132438303,0.36388433440798995,0.44340266025705205
2013-06-15 10:00:00,0.36563762128426003,0.383524722811631,0.44579560689593606,0.43950015398664793,0.441201069731415
2013-06-15 11:00:00,0.39779695188574105,0.42126783592658706,0.483102846081241,0.45740186140222205,0.4835054892164
