,VR1:VRF Heat Pump Condenser Inlet Temperature [C](Hourly),VR2:VRF Heat Pump Condenser Inlet Temperature [C](Hourly),VR3:VRF Heat Pump Condenser Inlet Temperature [C](Hourly),VR4:VRF Heat Pump Condenser Inlet Temperature [C](Hourly)
2013-10-16 13:00:00,28.0416666666667,28.0416666666667,28.0416666666667,28.0416666666667
2013-10-16 14:00:00,27.9416666666667,27.9416666666667,27.9416666666667,27.9416666666667
2013-10-16 15:00:00,28.8333333333333,28.8333333333333,28.8333333333333,28.8333333333333
2013-10-16 16:00:00,28.6833333333333,28.6833333333333,28.6833333333333,28.6833333333333
2013-10-16 17:00:00,27.108333333333302,27.108333333333302,27.108333333333302,27.108333333333302
2013-10-16 18:00:00,25.5833333333333,25.5833333333333,25.5833333333333,25.5833333333333
2013-10-16 19:00:00,24.591666666666697,24.591666666666697,24.591666666666697,24.591666666666697
2013-10-16 20:00:00,24.125,24.125,24.125,24.125
2013-10-16 21:00:00,23.358333333333302,23.358333333333302,23.358333333333302,23.358333333333302
2013-10-16 22:00:00,23.016666666666698,23.016666666666698,23.016666666666698,23.016666666666698
2013-10-16 23:00:00,22.75,22.75,22.75,22.75
2013-10-17 00:00:00,22.15,22.15,22.15,22.15
2013-10-17 01:00:00,21.725,21.725,21.725,21.725
2013-10-17 02:00:00,21.425,21.425,21.425,21.425
2013-10-17 03:00:00,21.125,21.125,21.125,21.125
2013-10-17 04:00:00,20.766666666666698,20.766666666666698,20.766666666666698,20.766666666666698
2013-10-17 05:00:00,20.483333333333302,20.483333333333302,20.483333333333302,20.483333333333302
2013-10-17 06:00:00,20.4,20.4,20.4,20.4
2013-10-17 07:00:00,21.0416666666667,21.0416666666667,21.0416666666667,21.0416666666667
2013-10-17 08:00:00,22.141666666666698,22.141666666666698,22.141666666666698,22.141666666666698
2013-10-17 09:00:00,23.591666666666697,23.591666666666697,23.591666666666697,23.591666666666697
2013-10-17 10:00:00,25.7583333333333,25.7583333333333,25.7583333333333,25.7583333333333
2013-10-17 11:00:00,27.6166666666667,27.6166666666667,27.6166666666667,27.6166666666667
2013-10-17 12:00:00,28.55,28.55,28.55,28.55
2013-10-17 13:00:00,29.3833333333333,29.3833333333333,29.3833333333333,29.3833333333333
2013-10-17 14:00:00,29.7416666666667,29.7416666666667,29.7416666666667,29.7416666666667
2013-10-17 15:00:00,29.35,29.35,29.35,29.35
2013-10-17 16:00:00,28.8666666666667,28.8666666666667,28.8666666666667,28.8666666666667
2013-10-17 17:00:00,27.4166666666667,27.4166666666667,27.4166666666667,27.4166666666667
2013-10-17 18:00:00,25.158333333333303,25.158333333333303,25.158333333333303,25.158333333333303
2013-10-17 19:00:00,23.908333333333303,23.908333333333303,23.908333333333303,23.908333333333303
2013-10-17 20:00:00,22.9416666666667,22.9416666666667,22.9416666666667,22.9416666666667
2013-10-17 21:00:00,22.575,22.575,22.575,22.575
2013-10-17 22:00:00,22.408333333333303,22.408333333333303,22.408333333333303,22.408333333333303
2013-10-17 23:00:00,22.3166666666667,22.3166666666667,22.3166666666667,22.3166666666667
2013-10-18 00:00:00,21.7583333333333,21.7583333333333,21.7583333333333,21.7583333333333
2013-10-18 01:00:00,21.65,21.65,21.65,21.65
2013-10-18 02:00:00,21.9,21.9,21.9,21.9
2013-10-18 03:00:00,21.55,21.55,21.55,21.55
2013-10-18 04:00:00,21.358333333333302,21.358333333333302,21.358333333333302,21.358333333333302
2013-10-18 05:00:00,21.1666666666667,21.1666666666667,21.1666666666667,21.1666666666667
2013-10-18 06:00:00,21.0,21.0,21.0,21.0
2013-10-18 07:00:00,21.0583333333333,21.0583333333333,21.0583333333333,21.0583333333333
2013-10-18 08:00:00,21.858333333333302,21.858333333333302,21.858333333333302,21.858333333333302
2013-10-18 09:00:00,23.0416666666667,23.0416666666667,23.0416666666667,23.0416666666667
2013-10-18 10:00:00,24.725,24.725,24.725,24.725
2013-10-18 11:00:00,26.3,26.3,26.3,26.3
2013-10-18 12:00:00,27.033333333333303,27.033333333333303,27.033333333333303,27.033333333333303
2013-10-18 13:00:00,27.2583333333333,27.2583333333333,27.2583333333333,27.2583333333333
2013-10-18 14:00:00,27.475,27.475,27.475,27.475
2013-10-18 15:00:00,27.425,27.425,27.425,27.425
2013-10-18 16:00:00,26.95,26.95,26.95,26.95
2013-10-18 17:00:00,25.591666666666697,25.591666666666697,25.591666666666697,25.591666666666697
2013-10-18 18:00:00,23.8666666666667,23.8666666666667,23.8666666666667,23.8666666666667
2013-10-18 19:00:00,22.733333333333302,22.733333333333302,22.733333333333302,22.733333333333302
2013-10-18 20:00:00,21.9333333333333,21.9333333333333,21.9333333333333,21.9333333333333
2013-10-18 21:00:00,21.25,21.25,21.25,21.25
2013-10-18 22:00:00,21.0,21.0,21.0,21.0
2013-10-18 23:00:00,20.591666666666697,20.591666666666697,20.591666666666697,20.591666666666697
2013-10-19 00:00:00,19.891666666666698,19.891666666666698,19.891666666666698,19.891666666666698
2013-10-19 01:00:00,19.891666666666698,19.891666666666698,19.891666666666698,19.891666666666698
2013-10-19 02:00:00,19.983333333333302,19.983333333333302,19.983333333333302,19.983333333333302
2013-10-19 03:00:00,19.783333333333303,19.783333333333303,19.783333333333303,19.783333333333303
2013-10-19 04:00:00,20.283333333333303,20.283333333333303,20.283333333333303,20.283333333333303
2013-10-19 05:00:00,20.466666666666697,20.466666666666697,20.466666666666697,20.466666666666697
2013-10-19 06:00:00,20.4166666666667,20.4166666666667,20.4166666666667,20.4166666666667
2013-10-19 07:00:00,20.6166666666667,20.6166666666667,20.6166666666667,20.6166666666667
2013-10-19 08:00:00,21.516666666666698,21.516666666666698,21.516666666666698,21.516666666666698
2013-10-19 09:00:00,23.3833333333333,23.3833333333333,23.3833333333333,23.3833333333333
2013-10-19 10:00:00,25.875,25.875,25.875,25.875
2013-10-19 11:00:00,27.7,27.7,27.7,27.7
2013-10-19 12:00:00,28.55,28.55,28.55,28.55
2013-10-19 13:00:00,28.975,28.975,28.975,28.975
2013-10-19 14:00:00,28.925,28.925,28.925,28.925
2013-10-19 15:00:00,28.45,28.45,28.45,28.45
2013-10-19 16:00:00,27.5583333333333,27.5583333333333,27.5583333333333,27.5583333333333
2013-10-19 17:00:00,26.4,26.4,26.4,26.4
2013-10-19 18:00:00,25.141666666666698,25.141666666666698,25.141666666666698,25.141666666666698
2013-10-19 19:00:00,24.075,24.075,24.075,24.075
2013-10-19 20:00:00,23.2916666666667,23.2916666666667,23.2916666666667,23.2916666666667
2013-10-19 21:00:00,23.0,23.0,23.0,23.0
2013-10-19 22:00:00,22.9416666666667,22.9416666666667,22.9416666666667,22.9416666666667
2013-10-19 23:00:00,22.9,22.9,22.9,22.9
2013-10-20 00:00:00,22.9,22.9,22.9,22.9
2013-10-20 01:00:00,22.841666666666697,22.841666666666697,22.841666666666697,22.841666666666697
2013-10-20 02:00:00,22.5083333333333,22.5083333333333,22.5083333333333,22.5083333333333
2013-10-20 03:00:00,21.775,21.775,21.775,21.775
2013-10-20 04:00:00,20.9333333333333,20.9333333333333,20.9333333333333,20.9333333333333
2013-10-20 05:00:00,20.658333333333303,20.658333333333303,20.658333333333303,20.658333333333303
2013-10-20 06:00:00,20.408333333333303,20.408333333333303,20.408333333333303,20.408333333333303
2013-10-20 07:00:00,20.4333333333333,20.4333333333333,20.4333333333333,20.4333333333333
2013-10-20 08:00:00,21.591666666666697,21.591666666666697,21.591666666666697,21.591666666666697
2013-10-20 09:00:00,23.233333333333302,23.233333333333302,23.233333333333302,23.233333333333302
2013-10-20 10:00:00,24.891666666666698,24.891666666666698,24.891666666666698,24.891666666666698
2013-10-20 11:00:00,26.125,26.125,26.125,26.125
2013-10-20 12:00:00,27.2583333333333,27.2583333333333,27.2583333333333,27.2583333333333
2013-10-20 13:00:00,28.266666666666698,28.266666666666698,28.266666666666698,28.266666666666698
2013-10-20 14:00:00,28.658333333333303,28.658333333333303,28.658333333333303,28.658333333333303
2013-10-20 15:00:00,28.525,28.525,28.525,28.525
2013-10-20 16:00:00,27.466666666666697,27.466666666666697,27.466666666666697,27.466666666666697
2013-10-20 17:00:00,26.3333333333333,26.3333333333333,26.3333333333333,26.3333333333333
2013-10-20 18:00:00,25.2416666666667,25.2416666666667,25.2416666666667,25.2416666666667
2013-10-20 19:00:00,24.0583333333333,24.0583333333333,24.0583333333333,24.0583333333333
2013-10-20 20:00:00,23.775,23.775,23.775,23.775
2013-10-20 21:00:00,23.55,23.55,23.55,23.55
2013-10-20 22:00:00,23.475,23.475,23.475,23.475
2013-10-20 23:00:00,23.3083333333333,23.3083333333333,23.3083333333333,23.3083333333333
2013-10-21 00:00:00,23.158333333333303,23.158333333333303,23.158333333333303,23.158333333333303
2013-10-21 01:00:00,22.908333333333303,22.908333333333303,22.908333333333303,22.908333333333303
2013-10-21 02:00:00,22.7,22.7,22.7,22.7
2013-10-21 03:00:00,22.7583333333333,22.7583333333333,22.7583333333333,22.7583333333333
2013-10-21 04:00:00,22.8,22.8,22.8,22.8
2013-10-21 05:00:00,22.5666666666667,22.5666666666667,22.5666666666667,22.5666666666667
2013-10-21 06:00:00,22.225,22.225,22.225,22.225
2013-10-21 07:00:00,21.8083333333333,21.8083333333333,21.8083333333333,21.8083333333333
2013-10-21 08:00:00,22.0666666666667,22.0666666666667,22.0666666666667,22.0666666666667
2013-10-21 09:00:00,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333
2013-10-21 10:00:00,25.225,25.225,25.225,25.225
2013-10-21 11:00:00,26.6833333333333,26.6833333333333,26.6833333333333,26.6833333333333
2013-10-21 12:00:00,27.275,27.275,27.275,27.275
2013-10-21 13:00:00,27.6333333333333,27.6333333333333,27.6333333333333,27.6333333333333
2013-10-21 14:00:00,27.975,27.975,27.975,27.975
2013-10-21 15:00:00,27.925,27.925,27.925,27.925
2013-10-21 16:00:00,27.1875,27.1875,27.1875,27.1875
2013-10-21 17:00:00,26.1375,26.1375,26.1375,26.1375
2013-10-21 18:00:00,25.2916666666667,25.2916666666667,25.2916666666667,25.2916666666667
2013-10-21 19:00:00,24.65,24.65,24.65,24.65
2013-10-21 20:00:00,24.341666666666697,24.341666666666697,24.341666666666697,24.341666666666697
2013-10-21 21:00:00,24.0666666666667,24.0666666666667,24.0666666666667,24.0666666666667
2013-10-21 22:00:00,23.9583333333333,23.9583333333333,23.9583333333333,23.9583333333333
2013-10-21 23:00:00,23.825,23.825,23.825,23.825
2013-10-22 00:00:00,23.466666666666697,23.466666666666697,23.466666666666697,23.466666666666697
2013-10-22 01:00:00,22.5416666666667,22.5416666666667,22.5416666666667,22.5416666666667
2013-10-22 02:00:00,21.766666666666698,21.766666666666698,21.766666666666698,21.766666666666698
2013-10-22 03:00:00,21.891666666666698,21.891666666666698,21.891666666666698,21.891666666666698
2013-10-22 04:00:00,21.516666666666698,21.516666666666698,21.516666666666698,21.516666666666698
2013-10-22 05:00:00,20.8666666666667,20.8666666666667,20.8666666666667,20.8666666666667
2013-10-22 06:00:00,20.35,20.35,20.35,20.35
2013-10-22 07:00:00,20.275,20.275,20.275,20.275
2013-10-22 08:00:00,21.6833333333333,21.6833333333333,21.6833333333333,21.6833333333333
2013-10-22 09:00:00,23.7083333333333,23.7083333333333,23.7083333333333,23.7083333333333
2013-10-22 10:00:00,26.775,26.775,26.775,26.775
2013-10-22 11:00:00,28.283333333333303,28.283333333333303,28.283333333333303,28.283333333333303
2013-10-22 12:00:00,28.608333333333302,28.608333333333302,28.608333333333302,28.608333333333302
2013-10-22 13:00:00,29.483333333333302,29.483333333333302,29.483333333333302,29.483333333333302
2013-10-22 14:00:00,29.725,29.725,29.725,29.725
2013-10-22 15:00:00,29.3083333333333,29.3083333333333,29.3083333333333,29.3083333333333
2013-10-22 16:00:00,29.158333333333303,29.158333333333303,29.158333333333303,29.158333333333303
2013-10-22 17:00:00,28.266666666666698,28.266666666666698,28.266666666666698,28.266666666666698
2013-10-22 18:00:00,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667
2013-10-22 19:00:00,25.591666666666697,25.591666666666697,25.591666666666697,25.591666666666697
2013-10-22 20:00:00,24.6,24.6,24.6,24.6
2013-10-22 21:00:00,24.0416666666667,24.0416666666667,24.0416666666667,24.0416666666667
2013-10-22 22:00:00,23.65,23.65,23.65,23.65
2013-10-22 23:00:00,23.4,23.4,23.4,23.4
2013-10-23 00:00:00,22.5833333333333,22.5833333333333,22.5833333333333,22.5833333333333
2013-10-23 01:00:00,21.795833333333302,21.795833333333302,21.795833333333302,21.795833333333302
2013-10-23 02:00:00,21.4458333333333,21.4458333333333,21.4458333333333,21.4458333333333
2013-10-23 03:00:00,20.658333333333303,20.658333333333303,20.658333333333303,20.658333333333303
2013-10-23 04:00:00,20.375,20.375,20.375,20.375
2013-10-23 05:00:00,19.975,19.975,19.975,19.975
2013-10-23 06:00:00,19.3083333333333,19.3083333333333,19.3083333333333,19.3083333333333
2013-10-23 07:00:00,19.391666666666698,19.391666666666698,19.391666666666698,19.391666666666698
2013-10-23 08:00:00,21.8166666666667,21.8166666666667,21.8166666666667,21.8166666666667
2013-10-23 09:00:00,23.6916666666667,23.6916666666667,23.6916666666667,23.6916666666667
2013-10-23 10:00:00,25.533333333333303,25.533333333333303,25.533333333333303,25.533333333333303
2013-10-23 11:00:00,27.575,27.575,27.575,27.575
2013-10-23 12:00:00,28.4916666666667,28.4916666666667,28.4916666666667,28.4916666666667
2013-10-23 13:00:00,29.225,29.225,29.225,29.225
2013-10-23 14:00:00,29.891666666666698,29.891666666666698,29.891666666666698,29.891666666666698
2013-10-23 15:00:00,29.225,29.225,29.225,29.225
2013-10-23 16:00:00,29.2416666666667,29.2416666666667,29.2416666666667,29.2416666666667
2013-10-23 17:00:00,28.125,28.125,28.125,28.125
2013-10-23 18:00:00,25.8333333333333,25.8333333333333,25.8333333333333,25.8333333333333
2013-10-23 19:00:00,24.4166666666667,24.4166666666667,24.4166666666667,24.4166666666667
2013-10-23 20:00:00,23.475,23.475,23.475,23.475
2013-10-23 21:00:00,22.8666666666667,22.8666666666667,22.8666666666667,22.8666666666667
2013-10-23 22:00:00,22.5833333333333,22.5833333333333,22.5833333333333,22.5833333333333
2013-10-23 23:00:00,22.033333333333303,22.033333333333303,22.033333333333303,22.033333333333303
2013-10-24 00:00:00,21.875,21.875,21.875,21.875
2013-10-24 01:00:00,21.533333333333303,21.533333333333303,21.533333333333303,21.533333333333303
2013-10-24 02:00:00,21.2583333333333,21.2583333333333,21.2583333333333,21.2583333333333
2013-10-24 03:00:00,21.8833333333333,21.8833333333333,21.8833333333333,21.8833333333333
2013-10-24 04:00:00,22.0083333333333,22.0083333333333,22.0083333333333,22.0083333333333
2013-10-24 05:00:00,21.5083333333333,21.5083333333333,21.5083333333333,21.5083333333333
2013-10-24 06:00:00,21.125,21.125,21.125,21.125
2013-10-24 07:00:00,21.525,21.525,21.525,21.525
2013-10-24 08:00:00,23.0083333333333,23.0083333333333,23.0083333333333,23.0083333333333
2013-10-24 09:00:00,25.375,25.375,25.375,25.375
2013-10-24 10:00:00,27.0833333333333,27.0833333333333,27.0833333333333,27.0833333333333
2013-10-24 11:00:00,28.2,28.2,28.2,28.2
2013-10-24 12:00:00,29.6333333333333,29.6333333333333,29.6333333333333,29.6333333333333
2013-10-24 13:00:00,30.0083333333333,30.0083333333333,30.0083333333333,30.0083333333333
2013-10-24 14:00:00,30.15,30.15,30.15,30.15
2013-10-24 15:00:00,29.9916666666667,29.9916666666667,29.9916666666667,29.9916666666667
2013-10-24 16:00:00,29.233333333333302,29.233333333333302,29.233333333333302,29.233333333333302
2013-10-24 17:00:00,27.733333333333302,27.733333333333302,27.733333333333302,27.733333333333302
2013-10-24 18:00:00,26.4333333333333,26.4333333333333,26.4333333333333,26.4333333333333
2013-10-24 19:00:00,25.516666666666698,25.516666666666698,25.516666666666698,25.516666666666698
2013-10-24 20:00:00,24.8666666666667,24.8666666666667,24.8666666666667,24.8666666666667
2013-10-24 21:00:00,24.641666666666698,24.641666666666698,24.641666666666698,24.641666666666698
2013-10-24 22:00:00,24.25,24.25,24.25,24.25
2013-10-24 23:00:00,23.475,23.475,23.475,23.475
2013-10-25 00:00:00,22.8083333333333,22.8083333333333,22.8083333333333,22.8083333333333
2013-10-25 01:00:00,22.3083333333333,22.3083333333333,22.3083333333333,22.3083333333333
2013-10-25 02:00:00,21.8666666666667,21.8666666666667,21.8666666666667,21.8666666666667
2013-10-25 03:00:00,21.525,21.525,21.525,21.525
2013-10-25 04:00:00,21.75,21.75,21.75,21.75
