,COP,PLR,Temp
2013-11-09 15:00:00,4.3621664886045295,0.37816110031014705,29.408333333333303
2013-11-09 16:00:00,4.03505870858165,0.334601139208159,28.908333333333303
2013-11-09 17:00:00,3.8234297231779504,0.31130987427356105,27.65
2013-11-09 18:00:00,3.11643498437106,0.25,26.3166666666667
2013-11-09 19:00:00,3.02029761468745,0.25,25.4333333333333
2013-11-09 20:00:00,3.0386862100052596,0.25,24.8666666666667
2013-11-09 21:00:00,3.0516825282697004,0.25,24.233333333333302
2013-11-09 22:00:00,3.11814307091859,0.25,23.0833333333333
2013-11-09 23:00:00,0.0,0.0,22.4416666666667
2013-11-10 00:00:00,0.9831575020563559,0.08333333333333333,23.3333333333333
2013-11-10 01:00:00,0.0,0.0,22.8333333333333
2013-11-10 02:00:00,0.0,0.0,22.0583333333333
2013-11-10 03:00:00,0.0,0.0,21.516666666666698
2013-11-10 04:00:00,0.0,0.0,21.216666666666697
2013-11-10 05:00:00,0.0,0.0,21.2416666666667
2013-11-10 06:00:00,0.0,0.0,21.55
2013-11-10 07:00:00,3.0109422595316406,0.2375,21.45
2013-11-10 08:00:00,3.62659540290734,0.25859462421700696,22.25
2013-11-10 09:00:00,5.3801343135926505,0.580397929472001,24.575
2013-11-10 10:00:00,5.0168455943559005,0.591454854111544,27.1
2013-11-10 11:00:00,4.76316912625832,0.535741068738202,29.4416666666667
2013-11-10 12:00:00,4.64097710744592,0.481919805309949,30.05
2013-11-10 13:00:00,4.35435088429501,0.39928006436886104,29.975
2013-11-10 14:00:00,4.6579135355887304,0.47210209122344204,30.0416666666667
2013-11-10 15:00:00,4.599488053321429,0.470022902388974,30.5833333333333
2013-11-10 16:00:00,4.6352206498785,0.48245950818922706,30.591666666666697
2013-11-10 17:00:00,4.62847543977875,0.445974578428826,29.6
2013-11-10 18:00:00,3.67988228927437,0.303546179842657,28.516666666666698
2013-11-10 19:00:00,3.00226332399541,0.25,27.8083333333333
2013-11-10 20:00:00,3.0387994394327498,0.25,26.55
2013-11-10 21:00:00,3.07733559691969,0.25,25.275
2013-11-10 22:00:00,3.0884267871711804,0.25,25.016666666666698
2013-11-10 23:00:00,0.7232715641914921,0.0625,24.8666666666667
2013-11-11 00:00:00,2.93140845335602,0.25,24.408333333333303
2013-11-11 01:00:00,0.0,0.0,23.908333333333303
2013-11-11 02:00:00,0.0,0.0,23.233333333333302
2013-11-11 03:00:00,0.0,0.0,22.783333333333303
2013-11-11 04:00:00,0.0,0.0,23.05
2013-11-11 05:00:00,0.0,0.0,23.3
2013-11-11 06:00:00,0.0,0.0,23.2416666666667
2013-11-11 07:00:00,3.0347310181751603,0.25,23.141666666666698
2013-11-11 08:00:00,3.25045472120615,0.265641239899999,23.8
2013-11-11 09:00:00,3.9075475717548502,0.299181647417639,25.233333333333302
2013-11-11 10:00:00,3.9797976329361804,0.318687630132,26.8333333333333
2013-11-11 11:00:00,3.71213331471947,0.300371604138627,27.5
2013-11-11 12:00:00,3.44748827935179,0.273440641863062,26.975
2013-11-11 13:00:00,3.2599999695993103,0.258492608922387,27.0083333333333
2013-11-11 14:00:00,3.4276519155819,0.280133649158545,28.0583333333333
2013-11-11 15:00:00,3.1922805681506903,0.255242725184505,26.6166666666667
2013-11-11 16:00:00,3.20154099378564,0.25,24.266666666666698
2013-11-11 17:00:00,3.2012927081274904,0.25,23.1333333333333
2013-11-11 18:00:00,3.2450132178606403,0.25,22.45
2013-11-11 19:00:00,3.2006331474578,0.25,22.0833333333333
2013-11-11 20:00:00,0.0,0.0,22.2916666666667
2013-11-11 21:00:00,0.0,0.0,21.975
2013-11-11 22:00:00,0.0,0.0,21.3083333333333
2013-11-11 23:00:00,0.0,0.0,21.1
2013-11-12 00:00:00,0.0,0.0,20.983333333333302
2013-11-12 01:00:00,0.0,0.0,20.9583333333333
2013-11-12 02:00:00,0.0,0.0,20.825
2013-11-12 03:00:00,0.0,0.0,20.7
2013-11-12 04:00:00,0.0,0.0,20.641666666666698
2013-11-12 05:00:00,0.0,0.0,20.658333333333303
2013-11-12 06:00:00,0.0,0.0,20.641666666666698
2013-11-12 07:00:00,2.9577795665376496,0.229166666666667,20.658333333333303
2013-11-12 08:00:00,3.56584400305103,0.25127198222166697,21.283333333333303
2013-11-12 09:00:00,4.92562382632286,0.36414539837793897,22.516666666666698
2013-11-12 10:00:00,4.742611704555331,0.364696729007298,24.266666666666698
2013-11-12 11:00:00,3.77789550270607,0.286873354610067,25.6833333333333
2013-11-12 12:00:00,4.1646270397895195,0.32851235123242306,26.3333333333333
2013-11-12 13:00:00,3.59967175208417,0.285392610489919,26.966666666666697
2013-11-12 14:00:00,3.29788150965688,0.26217488650494103,27.0083333333333
2013-11-12 15:00:00,3.16177008740116,0.25,26.3333333333333
2013-11-12 16:00:00,3.1735282532977496,0.25,26.0583333333333
2013-11-12 17:00:00,3.1900783241022794,0.25,25.4
2013-11-12 18:00:00,3.08423542610998,0.25,24.4333333333333
2013-11-12 19:00:00,0.0,0.0,23.341666666666697
2013-11-12 20:00:00,0.0,0.0,22.625
2013-11-12 21:00:00,0.0,0.0,22.3833333333333
2013-11-12 22:00:00,0.0,0.0,22.1833333333333
2013-11-12 23:00:00,0.0,0.0,22.1
2013-11-13 00:00:00,0.0,0.0,22.391666666666698
2013-11-13 01:00:00,0.0,0.0,22.658333333333303
2013-11-13 02:00:00,0.0,0.0,22.175
2013-11-13 03:00:00,0.0,0.0,21.5666666666667
2013-11-13 04:00:00,0.0,0.0,21.1666666666667
2013-11-13 05:00:00,0.0,0.0,20.766666666666698
2013-11-13 06:00:00,0.0,0.0,20.425
2013-11-13 07:00:00,2.89141864604459,0.22083333333333302,20.3
2013-11-13 08:00:00,3.66091165634722,0.25527137020892804,21.35
2013-11-13 09:00:00,5.50473691671204,0.593099790985317,23.5
2013-11-13 10:00:00,5.243746109150639,0.566847878608748,25.3166666666667
2013-11-13 11:00:00,4.98676289074836,0.4638838436830471,26.6
2013-11-13 12:00:00,4.70709645605975,0.421140995417435,27.6833333333333
2013-11-13 13:00:00,4.16164925998156,0.353651613235742,28.5666666666667
2013-11-13 14:00:00,4.557230653429951,0.425161217618101,29.1916666666667
2013-11-13 15:00:00,4.49510111280066,0.41261724319917703,29.283333333333303
2013-11-13 16:00:00,4.58034136499104,0.403070786158081,28.266666666666698
2013-11-13 17:00:00,4.60783231795633,0.37772010891473207,26.55
2013-11-13 18:00:00,3.5064825376537203,0.265419388256,24.6333333333333
2013-11-13 19:00:00,3.21145727677706,0.25,22.983333333333302
2013-11-13 20:00:00,3.2279514332406802,0.25,22.1666666666667
2013-11-13 21:00:00,3.2268886964653904,0.25,21.533333333333303
2013-11-13 22:00:00,3.2237685527521402,0.25,21.3166666666667
2013-11-13 23:00:00,0.0,0.0,20.7583333333333
2013-11-14 00:00:00,0.0,0.0,20.2416666666667
2013-11-14 01:00:00,0.0,0.0,20.0833333333333
2013-11-14 02:00:00,0.0,0.0,20.0
2013-11-14 03:00:00,0.0,0.0,19.766666666666698
2013-11-14 04:00:00,0.0,0.0,19.483333333333302
2013-11-14 05:00:00,0.0,0.0,19.341666666666697
2013-11-14 06:00:00,0.0,0.0,19.1833333333333
2013-11-14 07:00:00,2.95672525077676,0.22083333333333302,19.1
2013-11-14 08:00:00,3.5345819996171897,0.25,20.733333333333302
2013-11-14 09:00:00,5.45487629915064,0.492864411908909,23.3
2013-11-14 10:00:00,5.20077231631729,0.5192095059970929,25.8166666666667
2013-11-14 11:00:00,4.83695733263109,0.461817502786497,27.775
2013-11-14 12:00:00,4.59882466115737,0.436165610296769,29.0416666666667
2013-11-14 13:00:00,4.19944030149917,0.36874436600798904,29.2083333333333
2013-11-14 14:00:00,4.56731081694549,0.43392605263286405,29.466666666666697
2013-11-14 15:00:00,4.47029727837365,0.428394203680697,30.2083333333333
2013-11-14 16:00:00,4.50254899632885,0.42353301243326796,29.858333333333302
2013-11-14 17:00:00,4.54757589562603,0.39711289968373903,28.175
2013-11-14 18:00:00,3.48922686772072,0.278247171448771,27.0083333333333
2013-11-14 19:00:00,3.0229568813392595,0.25,26.216666666666697
2013-11-14 20:00:00,3.04689171512584,0.25,25.275
2013-11-14 21:00:00,3.0594656917213303,0.25,24.55
2013-11-14 22:00:00,3.0847498193214,0.25,24.0083333333333
2013-11-14 23:00:00,0.5000712548493971,0.041666666666666664,23.391666666666698
2013-11-15 00:00:00,3.0135484943393203,0.25,23.0416666666667
2013-11-15 01:00:00,0.0,0.0,22.766666666666698
2013-11-15 02:00:00,0.0,0.0,22.716666666666697
2013-11-15 03:00:00,0.0,0.0,22.858333333333302
2013-11-15 04:00:00,0.0,0.0,22.4333333333333
2013-11-15 05:00:00,0.0,0.0,22.1
2013-11-15 06:00:00,0.0,0.0,22.0416666666667
2013-11-15 07:00:00,2.9477118316212203,0.23194444444444395,21.591666666666697
2013-11-15 08:00:00,3.2581561001551096,0.251047318787053,22.0583333333333
2013-11-15 09:00:00,3.3731580983048,0.25,24.175
